NBA In the Zone 2,PS,90,Sports,12
Street Fighter Alpha 2,PS,85,Fighting,12
TNN Motorsports Hardcore 4X4,PS,40,Racing,1
Black Dawn,PS,75,Simulation,1
Namco Museum Vol. 3,PS,60,Action Compilation,3
Crypt Killer,PS,40,Action,3
Carnage Heart,PS,92,Strategy,3
Soul Blade,PS,83,Fighting,3
Hi-Octane,PS,60,Racing,3
Star Wars: Shadows of the Empire,Nintendo64,65,Action,12
Wayne Gretzky's 3D Hockey,Nintendo64,71,Sports,12
Killer Instinct Gold,Nintendo64,65,Fighting,12
Spot Goes to Hollywood,PS,30,Platform,11
Space Hulk: Vengeance of the Blood Angels,PS,60,Action,11
Tekken,PS,75,Fighting,11
VR Soccer '96,PS,77,Sports,11
Top Gun: Fire At Will,PS,30,Simulation,11
World Cup Golf: Professional Edition,PS,50,Sports,11
Tobal No. 1,PS,87,Fighting,11
Twisted Metal [1996],PS,70,Action,11
WipEout XL,PS,90,Racing,11
Doraemon Nobita & The 3 Fairy Spirit Stones,Nintendo64,30,Platform,6
Xevious 3D/G+,PS,80,Shooter,6
Thunder Truck Rally,PS,70,Racing,6
NBA Hang Time,PS,40,Sports,6
All-Star Baseball '97 Featuring Frank Thomas,PS,50,Sports,6
War Gods,Nintendo64,43,Fighting,5
Broken Helix,PS,60,Action Adventure,5
Codename: Tenka,PS,70,Shooter,5
War Gods,PS,40,Fighting,5
Hexen,PS,50,Action,5
Descent Maximum,PS,75,Action,5
The City of Lost Children,PS,50,Adventure,5
Wing Commander IV: The Price of Freedom,PS,40,Simulation,5
Overblood,PS,60,Adventure,5
Wild ARMs,PS,80,RPG,5
Rage Racer,PS,70,Racing,5
Star Fox 64,Nintendo64,87,Flight Action,5
Swagman,PS,50,Action,5
Grand Slam,PS,60,Sports,5
Triple Play '98,PS,92,Sports,5
Norse By Norse West: The Return of the Lost Vikings,PS,60,Platform,5
Tail of the Sun,PS,70,Adventure,5
Goal Storm '97,PS,60,Sports,5
Sentient [1997],PS,50,Adventure,5
Psychic Force,PS,50,Fighting,4
NHL Powerplay '98,PS,70,Sports,8
Madden NFL '98,PS,70,Sports,8
The Lost World: Jurassic Park,PS,50,Action,8
NFL GameDay 98,PS,88,Sports,8
GoldenEye 007,Nintendo64,97,Shooter,8
Ace Combat 2,PS,90,Flight Action,8
Warcraft II: The Dark Saga,PS,70,Strategy,8
Machine Hunter,PS,50,Action,8
Tetrisphere,Nintendo64,80,Puzzle,8
Ogre Battle,PS,60,Strategy,8
Porsche Challenge,PS,80,Racing,8
NCAA Football '98,PS,70,Sports,8
Lethal Enforcers I & II,PS,40,Action,8
VMX Racing,PS,50,Racing,7
Duke Nukem 64,Nintendo64,80,Shooter,11
NBA Live '98,PS,80,Sports,11
Jet Moto 2,PS,70,Racing,11
Cool Boarders 2,PS,72,Sports,11
Time Crisis,PS,80,Action,11
Maximum Force,PS,50,Shooter,9
Treasures of the Deep,PS,80,Adventure,9
Discworld II: Mortality Bytes!,PS,60,Adventure,9
Nuclear Strike,PS,76,Action,9
NHL FaceOff '98,PS,80,Sports,9
NASCAR 98,PS,80,Racing,9
MLB '98,PS,80,Sports,7
Herc's Adventures,PS,60,Action,7
Namco Museum Vol. 4,PS,60,Action Compilation,7
Syndicate Wars,PS,50,Shooter,7
Dark Rift,Nintendo64,54,Fighting,7
Hercules,PS,60,Action,7
Battlesport,PS,60,Action,7
Darklight Conflict,PS,70,Action,6
Dynasty Warriors,PS,78,Fighting,6
F1 Pole Position 64,Nintendo64,41,Racing,10
Madden Football 64,Nintendo64,78,Sports,10
1080C Snowboarding,Nintendo64,86,Sports,4
San Francisco Rush: Extreme Racing,PS,50,Racing,4
Judge Dredd,PS,20,Shooter,4
Tennis Arena,PS,50,Sports,3
Rampage: World Tour,Nintendo64,49,Action,3
Pitfall 3D,PS,70,Platform,3
San Francisco Rush: Extreme Racing,Nintendo64,89,Racing,11
Dragon Ball GT Final Bout,PS,30,Fighting,11
Mass Destruction,PS,70,Action,11
Need for Speed: V-Rally,PS,80,Racing,11
Caesars Palace,PS,60,Casino,11
Crash Bandicoot 2: Cortex Strikes Back,PS,85,Platform,11
Colony Wars,PS,93,Action,11
Frogger,PS,20,Platform,11
Moto Racer,PS,75,Racing,11
Jeopardy! [1998],Nintendo64,38,Simulation,2
NCAA March Madness '98,PS,65,Sports,2
Shadow Master,PS,40,Action,2
Oddworld: Abe's Oddysee,PS,75,Adventure,9
NHL '98,PS,80,Sports,9
Poy Poy,PS,80,Action,9
Bottom of the 9th '97,PS,60,Sports,9
Magic: The Gathering -- Battlemage,PS,40,Strategy,9
Steel Reign,PS,70,Action,9
Tecmo Stackers,PS,70,Puzzle,9
Multi Racing Championship,Nintendo64,64,Racing,9
RayStorm,PS,75,Action,9
Hexen,Nintendo64,37,Action,6
Battle Arena Toshinden 3,PS,63,Fighting,6
WCW vs. NWO: World Tour,Nintendo64,75,Wrestling,12
Spawn: The Eternal,PS,20,Action,12
Mortal Kombat Mythologies: Sub-Zero,Nintendo64,30,Platform,12
Wheel of Fortune [1997],Nintendo64,64,Puzzle,12
Bug Riders,PS,30,Racing,12
Automobili Lamborghini,Nintendo64,70,Racing,12
Excalibur 2555 AD,PS,30,Action,10
Armored Core,PS,80,Action,10
ClayFighter 63 1/3,Nintendo64,37,Fighting,10
Persona,PS,75,RPG,10
Golden Nugget,PS,60,Strategy,10
Bushido Blade,PS,87,Fighting,10
Diablo,PS,75,Action RPG,3
Dead or Alive,PS,85,Fighting,3
Speed Racer,PS,50,Racing,3
Lode Runner: The Legend Returns,PS,60,Action,3
Saga Frontier,PS,70,RPG,3
Rascal,PS,20,Platform,3
Quake,Nintendo64,80,Action,3
ReBoot,PS,70,Action,3
Snowboard Kids,Nintendo64,80,Sports Racing,3
Test Drive 4,PS,70,Racing,11
Fighting Force,PS,55,Action,11
Jimmy Johnson's VR Football 98,PS,40,Sports,11
Reel Fishing,PS,60,Hunting,10
Shipwreckers!,PS,60,Action,10
Command & Conquer: Red Alert,PS,80,Strategy,10
Rampage: World Tour,PS,50,Action,10
Street Fighter EX Plus Alpha,PS,83,Fighting,10
Nightmare Creatures,PS,78,Action,10
NBA In the Zone '98,Nintendo64,47,Sports,2
Nagano Winter Olympics '98,Nintendo64,42,Sports,2
Skullmonkeys,PS,60,Platform,2
Nagano Winter Olympics '98,PS,30,Sports,1
NBA in the Zone '98,PS,80,Sports,1
Fighters Destiny,Nintendo64,80,Fighting,1
NHL Breakaway '98,PS,70,Sports,9
Felony 11-79,PS,70,Racing Action,9
Arcade's Greatest Hits: The Atari Collection 1,PS,70,Compilation,9
Tiger Shark,PS,65,Action,9
Final Fantasy VII,PS,95,RPG,9
International Superstar Soccer 64,Nintendo64,90,Sports,9
K-1 The Arena Fighters,PS,45,Fighting,9
The Incredible Hulk: The Pantheon Saga,PS,50,Action,9
Duke Nukem: Total Meltdown,PS,70,Shooter,12
Bomberman 64,Nintendo64,76,Action,12
Vs.,PS,40,Fighting,12
AeroFighters Assault,Nintendo64,50,Shooter,12
Ghost in the Shell,PS,80,Action,12
Arcade's Greatest Hits: The Midway Collection 2,PS,70,Action,11
Namco Museum Vol. 5,PS,60,Action Compilation,11
Tomb Raider II Starring Lara Croft,PS,80,Adventure,11
Diddy Kong Racing,Nintendo64,84,Racing Action,11
G-Police,PS,80,Action,10
Clock Tower,PS,55,Adventure,10
CART World Series,PS,70,Racing,10
Bravo Air Race,PS,40,Racing,10
WCW vs. The World,PS,60,Wrestling,10
Mace: The Dark Age,Nintendo64,71,Fighting,10
Top Gear Rally,Nintendo64,84,Racing,10
NBA ShootOut '98,PS,88,Sports,3
Yoshi's Story,Nintendo64,70,Platform,3
Klonoa: Door to Phantomile,PS,80,Platform,3
Ray Tracers,PS,70,Action,3
Triple Play '99,PS,70,Sports,3
Bloody Roar,PS,80,Fighting,3
X-Men: Children of the Atom,PS,35,Fighting,3
SimCity 2000,Nintendo64,35,Strategy,2
Extreme-G,Nintendo64,79,Racing,10
NFL Quarterback Club '98,Nintendo64,78,Sports,10
Final Fantasy Tactics,PS,85,Strategy RPG,1
Monopoly [1998],PS,30,Board,1
Auto Destruct,PS,60,Action,1
Resident Evil 2 [1998],PS,93,Action Adventure,1
Riven: The Sequel to Myst,PS,70,Adventure,1
WCW Nitro,PS,70,Wrestling,1
Beast Wars: Transformers,PS,23,Action,1
Red Asphalt,PS,50,Action,1
Micro Machines V3,PS,87,Racing,1
BallBlazer Champions,PS,60,Sports Action,9
Fantastic Four,PS,10,Action,8
FIFA Road to World Cup 98,PS,85,Sports,11
NCAA GameBreaker '98,PS,80,Sports,11
MDK,PS,80,Action,11
NBA Fastbreak '98,PS,40,Sports,11
Star Wars: Masters of Teras Kasi,PS,40,Fighting,11
Courier Crisis,PS,30,Action,11
Monster Rancher,PS,90,Simulation,11
Castlevania: Symphony of the Night,PS,90,Action Adventure,10
Mischief Makers,Nintendo64,62,Platform,10
Croc: Legend of the Gobbos,PS,80,Platform,10
Formula 1: Championship Edition,PS,90,Racing,10
Mortal Kombat Mythologies: Sub-Zero,PS,35,Platform,10
Mega Man X4,PS,70,Action,9
PGA Tour '98,PS,70,Sports,9
Resident Evil: Director's Cut,PS,89,Action Adventure,9
Marvel Super Heroes,PS,70,Fighting,9
NHL Breakaway '98,Nintendo64,74,Sports,2
Wayne Gretzky's 3D Hockey '98,Nintendo64,58,Sports,2
Alundra,PS,85,Action RPG,1
Robotron 64,Nintendo64,69,Action,1
Puyo Puyo Sun64,Nintendo64,72,Puzzle,12
FIFA Road to World Cup 98,Nintendo64,77,Sports,12
Street Fighter Collection,PS,70,Fighting Compilation,12
Chameleon Twist,Nintendo64,65,Platform,12
One,PS,50,Action,12
Parappa The Rapper,PS,90,Music,11
Critical Depth,PS,50,Action,11
Intelligent Qube,PS,80,Puzzle,11
Car and Driver Presents Grand Tour Racing 98,PS,60,Racing,9
Jersey Devil,PS,50,Platform,6
Wetrix,Nintendo64,84,Puzzle,6
Soviet Strike,PS,80,Action,6
X-Men vs. Street Fighter,PS,60,Fighting,6
Quest 64,Nintendo64,59,RPG,6
Road Rash 3D,PS,50,Racing,6
Vigilante 8,PS,80,Action,6
Forsaken 64,Nintendo64,80,Action,6
Major League Baseball Featuring Ken Griffey Jr.,Nintendo64,77,Sports,6
All-Star Baseball '99,Nintendo64,82,Sports,5
Bust-A-Move 2 Arcade Edition,Nintendo64,80,Puzzle,5
Aero Gauge,Nintendo64,52,Racing,5
Bio F.R.E.A.K.S.,PS,65,Fighting,5
Bio F.R.E.A.K.S.,Nintendo64,64,Action,5
World Cup 98,Nintendo64,88,Sports,5
Breath of Fire III,PS,75,RPG,5
Hot Shots Golf,PS,80,Sports Action,5
Kobe Bryant in NBA Courtside,Nintendo64,78,Sports,4
Mystical Ninja Starring Goemon,Nintendo64,76,Action Adventure,4
Theme Hospital,PS,70,Strategy,4
MLB '99,PS,70,Sports,4
Blasto,PS,50,Action,4
Newman Haas Racing,PS,80,Racing,4
Point Blank,PS,80,Action,4
Deathtrap Dungeon,PS,50,Adventure,4
SWAT 2,PC,70,Action Simulation,8
Batman & Robin,PS,50,Action,8
SEGA Touring Car Championship,PC,50,Racing,7
Fox Sports Golf '99,PC,60,Sports,7
Army Men,PC,40,Action,7
Revenge of Arcade,PC,60,Action,7
Dominion:  Storm Over Gift 3,PC,40,Strategy,7
Addiction Pinball,PC,80,Pinball,7
F-1 World Grand Prix,Nintendo64,83,Racing,7
Mission: Impossible,Nintendo64,66,Action,7
World Cup 98,PS,80,Sports,7
NFL Xtreme,PS,50,Sports Action,7
Granstream Saga,PS,60,RPG,7
Forsaken,PS,80,Action,7
Grand Theft Auto,PS,60,Action,7
Crime Killer,PS,50,Action,7
Off-Road Challenge,Nintendo64,25,Racing,7
Banjo-Kazooie,Nintendo64,96,Platform,6
Mortal Kombat 4,Nintendo64,88,Fighting,6
Mortal Kombat 4,PS,80,Fighting,6
Jeremy McGrath Supercross '98,PS,50,Racing,6
N2O: Nitrous Oxide,PS,80,Shooter,6
Chopper Attack,Nintendo64,56,Action,6
C: The Contra Adventure,PS,10,Action,9
Dune 2000,PC,53,Strategy,9
Future Cop: L.A.P.D.,PS,83,Action,9
M.A.X. 2,PC,37,Strategy,9
Mega Man Legends,PS,84,Action Adventure,9
Parasite Eve,PS,74,RPG,9
MechCommander,PC,78,Strategy,8
Pro Bass Fishing,PC,29,Hunting,8
WarGames,PC,70,Strategy,8
Triple Play '99,PC,50,Sports,8
High Heat Baseball 1999,PC,70,Sports,8
Flesh Feast,PC,50,Action,8
Grim Fandango,PC,94,Adventure,11
Rally Cross 2,PS,75,Racing,11
Return Fire II,PC,78,Strategy,11
Hedz,PC,65,Action,11
Mike Piazza's StrikeZone,Nintendo64,30,Sports,6
Virtual Chess 64,Nintendo64,77,Board,6
Metal Gear Solid,PS,98,Action Adventure,10
NASCAR 99,Nintendo64,70,Racing,10
Kagero: Deception II,PS,85,Strategy,10
Red Jack: Revenge of the Brethren,PC,70,Adventure,10
Xenogears,PS,95,RPG,10
Deadly Arts,Nintendo64,32,Fighting,10
GT 64 Championship Edition,Nintendo64,39,Racing,9
NFL Blitz [1998],Nintendo64,91,Sports Action,9
NFL Blitz [1998],PS,94,Sports Action,9
NCAA Football '99,PC,70,Sports,9
Gex 64: Enter the Gecko,Nintendo64,57,Platform,9
Incoming,PC,70,Action,8
Deathtrap Dungeon,PC,47,Action,8
HardBall 6,PC,60,Sports,8
Forsaken,PC,85,Action,8
Urban Assault,PC,68,Strategy,8
Warhammer: Dark Omen,PC,70,Strategy,8
Panzer Commander,PC,70,Simulation,8
Bio F.R.E.A.K.S.,PC,40,Action,8
Icarus: Sanctuary of the Gods,PC,40,RPG,8
Rosco McQueen: Firefighter Extreme,PS,45,Action,11
Cool Boarders 3,PS,60,Sports,10
Trespasser,PC,47,Action,10
NCAA GameBreaker '99,PS,85,Sports,10
Extreme PaintBrawl,PC,7,Action,10
Bushido Blade 2,PS,70,Fighting,10
Front Office Football,PC,80,Sports Simulation,10
NHL '99,PC,90,Sports,10
F-Zero X,Nintendo64,91,Racing,10
Armored Core: Project Phantasma,PS,78,Action,10
Quake II Mission Pack: Ground Zero,PC,75,Shooter,10
Star Trek: The Next Generation: Klingon Honor Guard,PC,70,Shooter,10
Team Losi RC Racer,PS,50,Racing,10
Duke Nukem: Time to Kill,PS,80,Action,10
Knights and Merchants: The Shattered Kingdom,PC,59,Strategy,10
Iggy's Reckin' Balls,Nintendo64,69,Platform,9
Independence War,PC,80,Simulation,9
Spyro the Dragon,PS,90,Platform,9
Tom Clancy's Rainbow Six,PC,94,Shooter,9
Command & Conquer: Red Alert Retaliation,PS,70,Strategy,9
Heart of Darkness,PS,78,Platform,9
NFL GameDay 99,PC,60,Sports,9
Pro-Pinball: Timeshock!,PS,50,Pinball,9
Motocross Madness [1998],PC,80,Racing,9
Sanitarium,PC,70,Adventure,8
Peter Jacobsen's Golden Tee Golf,PC,72,Sports,8
Ultim@te Race Pro,PC,70,Racing,8
Nam,PC,30,Action,8
Unreal,PC,90,Shooter,8
Final Fantasy VII,PC,82,RPG,8
Game Net & Match,PC,60,Sports,8
The Operational Art of War Vol. 1,PC,90,Strategy,8
Might and Magic VI: The Mandate of Heaven,PC,90,RPG,8
Test Drive Off-Road 2,PS,58,Racing,10
Railroad Tycoon II,PC,89,Strategy,10
WCW/NWO Revenge,Nintendo64,80,Wrestling,10
Rival Schools: United by Fate,PS,80,Fighting,10
Space Station Silicon Valley,Nintendo64,95,Platform,10
Cardinal Syn,PS,55,Fighting,10
NHL '99,Nintendo64,88,Sports,10
Need for Speed III: Hot Pursuit,PC,73,Racing,10
Brunswick Circuit Pro Bowling,PC,68,Sports,10
Redline Racer,PC,70,Racing,10
Ninja: Shadow of Darkness,PS,65,Action,10
Caesar III,PC,87,Strategy,10
Cruis'n World,Nintendo64,65,Racing,10
Running Wild,PS,61,Racing,10
Test Drive 5,PS,75,Racing,10
Bottom of the 9th '99,PS,50,Sports,9
Warlords III: Darklords Rising,PC,80,Strategy,9
Commandos: Behind Enemy Lines,PC,82,Strategy,9
Leisure Suit Larry's Casino,PC,62,Casino,9
Castrol Honda Superbike World Champions,PC,75,Racing,9
WWF Warzone,Nintendo64,85,Wrestling,8
Pro Pilot 99,PC,58,Simulation,10
Body Harvest,Nintendo64,84,Action,10
Madden NFL '99,PC,85,Sports,10
MediEvil,PS,78,Action,10
Lemmings and Oh No! More Lemmings,PS,70,Puzzle,10
Axis & Allies [1998],PC,82,Strategy,10
The Game of Life [1998],PC,72,Puzzle,10
Rogue Trip: Vacation 2012,PS,79,Action,10
S.C.A.R.S.,PS,65,Racing,10
Bomberman World,PS,78,Action,10
NFL Blitz [1998],PC,85,Sports Action,10
Dragon Seeds,PS,69,RPG,10
Jane's IAF -- Israeli Air Force,PC,70,Flight Simulation,10
Brunswick Circuit Pro Bowling,PS,90,Sports,10
iF/A-18 Carrier Strike Fighter,PC,68,Simulation,10
The Fifth Element,PS,50,Action,10
Get Medieval,PC,61,Action,8
Sensible Soccer '98,PC,43,Sports,8
Wild 9,PS,85,Action,10
TOCA Championship Racing,PC,82,Racing,9
NHL FaceOff '99,PS,88,Sports,9
NASCAR 99,PS,71,Racing,9
Pool Hustler,PS,67,Sports,9
Spearhead,PC,70,Simulation,9
Activision Classics,PS,20,Action,9
Heart of Darkness,PC,58,Platform,9
NHL '99,PS,89,Sports,9
Starship Titanic,PC,49,Adventure,8
Tiger Woods '99,PC,78,Sports,8
X-COM: Interceptor,PC,70,Action,8
Super B-Daman Battle Phoenix 64,Nintendo64,40,Action,8
Pokemon Stadium [Japanese Version],Nintendo64,50,Battle,8
Waialae Country Club: True Golf Classics,Nintendo64,58,Sports,8
NCAA Football '99,PS,78,Sports,8
NFL GameDay 99,PS,93,Sports,8
WWF Warzone,PS,80,Wrestling,8
Devil Dice,PS,90,Puzzle,9
Trap Gunner,PS,89,Action,9
Deep Sea Trophy Fishing,PC,18,Hunting,9
Unholy War,PS,80,Strategy,9
Madden NFL '99,Nintendo64,85,Sports,9
Industry Giant [1998],PC,50,Strategy,8
Madden NFL '99,PS,85,Sports,8
Turbo Prop Racing,PS,80,Racing,8
Tomba!,PS,87,Platform,8
Elemental Gearbolt,PS,83,Action,8
Azure Dreams,PS,70,RPG,8
Spice World,PS,20,Action,8
Gex: Enter the Gecko,PS,80,Platform,8
Need for Speed III: Hot Pursuit,PS,80,Racing,8
Moto Racer 2,PS,87,Racing,9
Circuit Breakers [1998],PS,80,Racing,9
Tenchu: Stealth Assassins,PS,90,Action,9
G Darius,PS,80,Shooter,9
Bomberman Hero,Nintendo64,60,Platform,9
Einhander,PS,90,Shooter,8
Gran Turismo [1998],PS,95,Racing,8
Tekken 3,PS,93,Fighting,8
Vangers,PC,67,Action,8
Mortal Kombat 4,PC,80,Fighting,8
Twisted Edge Extreme Snowboading,Nintendo64,68,Sports,11
Fallout 2,PC,89,RPG,11
Asteroids,PS,60,Action,11
Twisted Metal 3,PS,40,Action,11
Rush 2: Extreme Racing USA,Nintendo64,89,Racing,11
Small Soldiers,PS,72,Adventure,11
Knife Edge: Nose Gunner,Nintendo64,46,Shooter,11
X Games Pro Boarder,PS,70,Action,11
Brave Fencer Musashi,PS,85,Adventure,11
Guilty Gear,PS,80,Fighting,11
NFL Quarterback Club '99,Nintendo64,84,Sports,11
NBA Live '99,PC,86,Sports,11
Dual Heroes,Nintendo64,28,Fighting,11
Glover,Nintendo64,83,Platform,11
NBA Live '99,PS,90,Sports,11
Delta Force,PC,87,Shooter,11
Shogo: Mobile Armor Division,PC,90,Action,11
NBA Live '99,Nintendo64,80,Sports,11
Colony Wars: Vengeance,PS,95,Action,11
VR Baseball 2000,PC,60,Sports,11
Rage of Mages,PC,46,RPG,11
International Superstar Soccer '98,Nintendo64,91,Sports,11
Crash Bandicoot: Warped,PS,91,Platform,11
WipEout 64,Nintendo64,91,Racing,11
Lucky Luke,PS,40,Action,11
Glover,PC,80,Puzzle,12
Thief: The Dark Project,PC,89,Action,12
FIFA '99,PS,90,Sports,12
Turok 2: Seeds of Evil,Nintendo64,90,Shooter,12
Tomb Raider III: Adventures of Lara Croft,PC,77,Action,12
Kensei: Sacred Fist,PS,55,Fighting,12
The Elder Scrolls Adventures: Redguard,PC,70,Adventure,12
Space Bunnies Must Die,PC,65,Action,12
Star Wars: Rogue Squadron,Nintendo64,88,Flight Action,12
Roll Away,PS,89,Puzzle Action,12
Jeopardy! [1998],PS,80,Puzzle,12
O.D.T.: Escape... ...Or Die Trying,PS,55,Action,12
Streak: Hoverboard Racing,PS,45,Racing,12
NHL Breakaway '99,Nintendo64,60,Sports,12
Milo's Astro Lanes,Nintendo64,61,Action,12
FOX Sports College Hoops '99,Nintendo64,48,Sports,12
Star Wars: Rogue Squadron 3D,PC,83,Flight Action,12
S.C.A.R.S,Nintendo64,79,Racing,12
Knockout Kings,PS,73,Sports,12
Motorhead,PS,50,Racing,12
No One Can Stop Mr. Domino,PS,78,Puzzle,12
Rugrats: The Search for Reptar,PS,65,Platform,12
Top Gear Overdrive,Nintendo64,80,Racing,12
Test Drive 5,PC,78,Racing,12
Wheel of Fortune,PC,69,Trivia,12
Buck Bumble,Nintendo64,72,Action,12
Oddworld: Abe's Exoddus,PS,78,Adventure,11
FIFA '99,PC,87,Sports,11
Nightmare Creatures,Nintendo64,74,Action,11
Half-Life,PC,95,Shooter,11
Heretic II,PC,79,Action,11
SiN,PC,70,Shooter,11
Bust A Groove,PS,90,Music Action,11
The Legend of Zelda: Ocarina of Time,Nintendo64,100,Action Adventure,11
Darkstalkers 3,PS,80,Fighting,11
Street Fighter Collection 2,PS,84,Fighting Compilation,11
Tiger Woods '99,PS,71,Sports,11
Kartia,PS,80,RPG,11
Asteroids,PC,68,Action,11
Jeopardy! [1998],PC,74,Trivia,11
Tomb Raider III: Adventures of Lara Croft,PS,80,Adventure,11
Assault: Retribution,PS,55,Action,11
Apocalypse,PS,70,Action,11
A Bug's Life,PS,40,Platform,11
Blood II: The Chosen,PC,62,Action,11
Extreme-G 2,Nintendo64,69,Racing,11
Centipede [1999],PC,76,Action,11
Psybadek,PS,40,Adventure,11
Vigilance,PC,58,Action,11
Thunder Force V: Perfect System,PS,85,Action,11
Star Soldier: Vanishing Earth,Nintendo64,50,Action,1
Sid Meier's Civilization II,PS,88,Strategy,1
Fatal Abyss,PC,53,Action,1
Akuji The Heartless,PS,80,Action,1
ruthless.com,PC,52,Strategy,1
FunPack 3D,PC,37,Puzzle,2
Microsoft Pinball Arcade,PC,52,Pinball,2
WCW Nitro,Nintendo64,47,Wrestling,2
Mario Party,Nintendo64,79,Party,2
Tom Clancy's Rainbow Six Mission Pack: Eagle Watch,PC,86,Action,2
Destrega,PS,55,Fighting,2
TOCA Championship Racing,PS,80,Racing,1
Sierra Sports: Skiing 1999 Edition,PC,25,Sports,1
Close Combat III: The Russian Front,PC,90,Strategy,1
Baldur's Gate,PC,94,RPG,1
Moto Racer 2,PC,86,Racing,1
BattleTanx,Nintendo64,80,Action,1
Starsiege: Tribes,PC,93,Shooter,1
Invasion From Beyond,PS,65,Action,1
Magical Tetris Challenge,Nintendo64,78,Puzzle Adventure,1
ESPN X Games Pro Boarder,PC,78,Sports,2
Penny Racers,Nintendo64,60,Racing,2
Flying Dragon,Nintendo64,50,Fighting,2
Irritating Stick,PS,55,Action,2
The Settlers III,PC,69,Strategy,2
The Game of Life [1998],PS,48,Action,1
Speed Busters: American Highways,PC,78,Racing,1
Montezuma's Return,PC,50,Platform,1
Snowmobile Racing,PC,51,Racing,1
NCAA March Madness '99,PS,74,Sports,1
Populous: The Beginning,PC,86,Strategy,1
Test Drive Off-Road 2,PC,45,Racing,1
NCAA Final Four 99,PS,79,Sports,1
WCW/NWO Thunder,PS,66,Wrestling,1
Contender,PS,30,Sports,1
Dark Vengeance,PC,68,Action,1
S.C.A.R.S.,PC,70,Racing,1
Animaniacs Ten Pin Alley,PS,71,Sports,1
South Park,Nintendo64,62,Action,1
Virtual Pool 64,Nintendo64,80,Sports,1
West Front,PC,70,Strategy,2
Pro-Pinball: Big Race USA,PC,74,Pinball,2
Beavis and Butt-Head: Bunghole in One,PC,44,Sports,2
Oddworld: Abe's Exoddus,PC,85,Platform,1
Return to Krondor,PC,74,RPG,1
Castlevania [1999],Nintendo64,82,Action Adventure,1
Global Domination,PC,36,Strategy,12
Carnivores,PC,73,Action,12
Jane's WWII Fighters,PC,80,Simulation,12
European Air War,PC,82,Simulation,12
Combat Flight Simulator: WWII Europe Series,PC,69,Simulation,12
Powerslide,PC,85,Racing,12
Quest for Glory V: Dragon Fire,PC,66,RPG,12
Gangsters: Organized Crime,PC,85,Strategy,12
DethKarz,PC,68,Racing,12
King's Quest VIII: Mask of Eternity,PC,78,Adventure,1
FIFA '99,Nintendo64,90,Sports,1
Wargasm,PC,78,Action,1
3-D Ultra NASCAR Pinball,PC,30,Pinball,1
Extreme Tennis,PC,23,Sports,1
Wetrix,PC,78,Puzzle,1
Nectaris: Military Madness [1999],PS,85,Strategy,1
Jeff Wayne's The War of the Worlds,PC,58,Strategy,1
Microsoft Golf 1999 Edition,PC,74,Sports,1
Blackstone Chronicles,PC,70,Adventure,1
Bust-A-Move 4,PS,75,Puzzle,12
Uprising-X,PS,80,Action,12
NBA Jam 99,Nintendo64,79,Sports Action,12
Warhammer 40000: Chaos Gate,PC,70,Strategy,12
Master of Monsters: Disciples of Gaia,PS,40,Strategy,12
Wheel of Fortune [1998],PS,80,Puzzle,12
F1 Formula 1 '98,PS,73,Action,12
Future Cop: L.A.P.D.,PC,78,Action,12
Golden Nugget 64,Nintendo64,78,Simulation,12
Plane Crazy,PC,85,Racing,12
WCW Nitro,PC,48,Wrestling,3
South Park,PC,45,Action,3
CyberStrike 2,PC,69,Simulation,3
Barrage,PC,37,Action,3
Rush Down,PS,15,Sports,3
