The Elder Scrolls III: Morrowind,XB,2002,Role-Playing,Ubisoft,2.86,87,87
Assassin's Creed IV: Black Flag,PS4,2013,Action,Ubisoft,2.85,83,78
Mortal Kombat,PS3,2011,Fighting,Warner Bros. Interactive Entertainment,2.84,84,84
Madden NFL 10,X360,2009,Sports,Electronic Arts,2.83,85,61
BioShock,X360,2007,Shooter,Take-Two Interactive,2.83,96,89
Metroid Prime,GC,2002,Shooter,Nintendo,2.82,97,93
Assassin's Creed: Brotherhood,PS3,2010,Action,Ubisoft,2.82,90,82
Finding Nemo,GBA,2003,Action,THQ,2.82,50,70
Zumba Fitness 2,Wii,2011,Sports,Majesco Entertainment,2.81,50,0
Medal of Honor,PS3,2010,Shooter,Electronic Arts,2.81,75,75
Imagine: Fashion Designer,DS,2007,Simulation,Ubisoft,2.8,50,76
inFAMOUS: Second Son,PS4,2014,Action,Sony Computer Entertainment,2.79,80,79
NBA Street,PS2,2001,Sports,Electronic Arts,2.79,89,86
Jak II,PS2,2003,Platform,Sony Computer Entertainment,2.78,87,82
Need for Speed: Hot Pursuit,PS3,2010,Racing,Electronic Arts,2.78,89,72
Skylanders: Spyro's Adventure,Wii,2011,Action,Activision,2.78,81,56
Battlefield 3,PC,2011,Shooter,Electronic Arts,2.78,89,75
Mortal Kombat X,PS4,2015,Fighting,Warner Bros. Interactive Entertainment,2.78,83,77
The Sims,PS2,2003,Simulation,Electronic Arts,2.77,83,77
Killzone 3,PS3,2011,Shooter,Sony Computer Entertainment,2.77,84,79
Star Wars: The Force Unleashed,X360,2008,Action,LucasArts,2.77,73,67
Yoshi's Island DS,DS,2006,Platform,Nintendo,2.76,81,74
Saints Row: The Third,X360,2011,Action,THQ,2.76,84,76
Tekken 6,PS3,2009,Fighting,Namco Bandai Games,2.75,79,74
Sonic and the Secret Rings,Wii,2007,Platform,Sega,2.73,69,66
FIFA 16,PS3,2015,Sports,Electronic Arts,2.71,50,32
The Legend of Zelda: A Link to the Past,GBA,2002,Action,Nintendo,2.7,95,91
Onimusha: Warlords,PS2,2001,Action,Virgin Interactive,2.7,86,82
L.A. Noire,X360,2011,Adventure,Take-Two Interactive,2.7,89,78
Call of Duty 3,X360,2006,Shooter,Activision,2.7,82,65
Madden NFL 12,X360,2011,Sports,Electronic Arts,2.69,78,59
LEGO Star Wars II: The Original Trilogy,PS2,2006,Action,LucasArts,2.69,84,90
Killzone: Shadow Fall,PS4,2013,Shooter,Sony Computer Entertainment,2.69,73,68
Madden NFL 11,X360,2010,Sports,Electronic Arts,2.69,84,57
Burnout 3: Takedown,PS2,2004,Racing,Electronic Arts,2.68,93,91
Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,2010,Puzzle,Nintendo,2.67,79,77
Professor Layton and the Last Specter,DS,2009,Puzzle,Nintendo,2.67,83,87
Call Of Duty 2: Big Red One,PS2,2005,Shooter,Activision,2.67,77,82
Medal of Honor,PS,1998,Shooter,Electronic Arts,2.67,92,86
Fable,XB,2004,Role-Playing,Microsoft Game Studios,2.66,85,85
Guitar Hero: World Tour,X360,2008,Misc,Activision,2.66,85,63
FIFA 17,XOne,2016,Sports,Electronic Arts,2.65,84,55
Hannah Montana,DS,2006,Action,Disney Interactive Studios,2.65,50,67
Tom Clancy's Splinter Cell,PS2,2003,Action,Ubisoft,2.65,89,77
Need for Speed: Shift,PS3,2009,Racing,Electronic Arts,2.65,84,69
Medal of Honor Heroes,PSP,2006,Shooter,Electronic Arts,2.65,71,79
Final Fantasy XIII-2,PS3,2011,Role-Playing,Square Enix,2.63,79,66
Midnight Club: Street Racing,PS2,2000,Racing,Take-Two Interactive,2.63,78,78
Skate 3,X360,2010,Sports,Electronic Arts,2.63,80,80
ESPN NFL 2K5,PS2,2004,Sports,Sega,2.62,90,82
Halo Wars,X360,2009,Strategy,Microsoft Game Studios,2.62,82,72
NBA 2K12,X360,2011,Sports,Take-Two Interactive,2.62,90,77
FIFA Soccer 10,X360,2009,Sports,Electronic Arts,2.62,90,75
Medal of Honor,X360,2010,Shooter,Electronic Arts,2.61,74,67
Harry Potter and the Chamber of Secrets,PS2,2002,Action,Electronic Arts,2.61,71,76
God of War Collection,PS3,2009,Action,Sony Computer Entertainment,2.6,91,87
NBA Live 2005,PS2,2004,Sports,Electronic Arts,2.59,84,81
Mario Strikers Charged,Wii,2007,Sports,Nintendo,2.58,79,80
FIFA Soccer 09,PS3,2008,Sports,Electronic Arts,2.58,87,75
Style Savvy,DS,2008,Simulation,Nintendo,2.58,73,77
WWE SmackDown vs. RAW 2007,PS2,2006,Fighting,THQ,2.58,80,86
LEGO Star Wars: The Complete Saga,X360,2007,Action,LucasArts,2.57,80,74
Madden NFL 08,PS2,2007,Sports,Electronic Arts,2.57,78,78
Monster Hunter Freedom 2,PSP,2007,Role-Playing,Capcom,2.57,72,87
Sonic Adventure 2 Battle,GC,2001,Platform,Sega,2.56,73,83
Madden NFL 13,PS3,2012,Sports,Electronic Arts,2.56,83,55
Dragon Age: Origins,X360,2009,Role-Playing,Electronic Arts,2.56,86,79
Pokémon Colosseum,GC,2003,Role-Playing,Nintendo,2.54,73,80
LittleBigPlanet,PSP,2009,Platform,Sony Computer Entertainment,2.54,87,78
Madden NFL 09,X360,2008,Sports,Electronic Arts,2.53,83,70
Crazy Taxi,PS2,2001,Racing,Acclaim Entertainment,2.52,80,79
Art Academy,DS,2010,Misc,Nintendo,2.52,75,80
NBA 2K14,X360,2013,Sports,Take-Two Interactive,2.52,87,49
Skylanders Giants,Wii,2012,Action,Activision,2.52,78,70
Deca Sports,Wii,2008,Sports,Konami Digital Entertainment,2.5,50,54
Marvel: Ultimate Alliance,X360,2006,Role-Playing,Activision,2.5,82,75
Mortal Kombat: Deadly Alliance,PS2,2002,Fighting,Midway Games,2.49,79,88
Game Party,Wii,2007,Misc,Midway Games,2.48,25,43
Bloodborne,PS4,2015,Action,Sony Computer Entertainment,2.48,92,86
Mario Party 4,GC,2002,Misc,Nintendo,2.47,70,74
Pure,X360,2008,Racing,Disney Interactive Studios,2.47,85,77
Rock Band,X360,0000,Misc,Electronic Arts,2.47,92,82
NBA 2K13,PS3,2012,Sports,Take-Two Interactive,2.47,90,80
Saints Row: The Third,PS3,2011,Action,THQ,2.47,82,77
Resistance 2,PS3,2008,Shooter,Sony Computer Entertainment,2.46,87,61
NBA 2K15,PS4,2014,Sports,Take-Two Interactive,2.45,83,70
Final Fantasy Tactics,PS,1997,Role-Playing,SquareSoft,2.45,83,82
Midnight Club: Los Angeles,PS3,2008,Racing,Take-Two Interactive,2.45,82,82
The Sims: Bustin' Out,PS2,2003,Simulation,Electronic Arts,2.43,81,84
LEGO Harry Potter: Years 1-4,Wii,2010,Action,Warner Bros. Interactive Entertainment,2.43,79,80
Call of Duty: Infinite Warfare,XOne,2016,Shooter,Activision,2.42,78,31
Madden NFL 16,XOne,2015,Sports,Electronic Arts,2.42,84,61
Tom Clancy's Rainbow Six: Vegas 2,X360,2008,Shooter,Ubisoft,2.42,82,78
uDraw Studio,Wii,2010,Misc,THQ,2.42,71,0
Need for Speed Carbon: Own the City,PSP,2006,Racing,Electronic Arts,2.42,73,79
Dragon Ball Z: Budokai 2,PS2,2003,Fighting,Atari,2.41,66,82
pro evolution soccer 2011,PS3,2010,Sports,Konami Digital Entertainment,2.41,77,68
ATV Offroad Fury,PS2,2001,Racing,Sony Computer Entertainment,2.41,82,84
Need for Speed: ProStreet,PS2,2007,Racing,Electronic Arts,2.41,62,62
Halo: Combat Evolved Anniversary,X360,2011,Shooter,Microsoft Game Studios,2.4,82,81
Theme Hospital,PC,1997,Strategy,Electronic Arts,2.4,50,90
Frogger's Adventures: Temple of the Frog,GBA,0000,Adventure,Konami Digital Entertainment,2.39,73,0
Guitar Hero,PS2,2005,Misc,RedOctane,2.38,91,87
Madden NFL 11,PS3,2010,Sports,Electronic Arts,2.38,83,61
Dead Island,X360,2011,Action,Deep Silver,2.37,71,69
Half-Life 2,PC,2004,Shooter,Vivendi Games,2.37,96,91
The Incredibles,PS2,2004,Action,THQ,2.37,62,76
Madden NFL 08,X360,2007,Sports,Electronic Arts,2.37,85,64
Tony Hawk's Underground 2,PS2,2004,Sports,Activision,2.37,83,88
Zumba Fitness,X360,2010,Sports,505 Games,2.37,42,55
Madden NFL 10,PS3,2009,Sports,Electronic Arts,2.37,85,68
Midnight Club: Los Angeles,X360,2008,Racing,Take-Two Interactive,2.35,81,85
Kinect: Disneyland Adventures,X360,2011,Misc,Microsoft Game Studios,2.35,73,29
WWE SmackDown vs Raw 2008,PS2,2007,Fighting,THQ,2.34,71,72
The Legend of Zelda: Majora's Mask 3D,3DS,2015,Action,Nintendo,2.34,89,90
LEGO Indiana Jones: The Original Adventures,Wii,0000,Action,LucasArts,2.34,78,66
Resident Evil - Code: Veronica X,PS2,2001,Action,Capcom,2.34,84,84
NBA 2K16,XOne,2015,Sports,Take-Two Interactive,2.34,86,62
Kinect Sports: Season Two,X360,2011,Sports,Microsoft Game Studios,2.34,66,65
My Fitness Coach,Wii,2008,Sports,Ubisoft,2.32,50,86
James Bond 007: Everything or Nothing,PS2,2004,Shooter,Electronic Arts,2.31,84,91
Need For Speed: High Stakes,PS,1999,Racing,Electronic Arts,2.31,86,85
Guild Wars 2,PC,2012,Action,NCSoft,2.31,90,79
Paper Mario: Sticker Star,3DS,2012,Role-Playing,Nintendo,2.3,75,56
Batman: Arkham Origins,PS3,2013,Action,Warner Bros. Interactive Entertainment,2.29,76,77
LEGO Star Wars: The Complete Saga,PS3,2007,Action,LucasArts,2.29,80,67
Need for Speed Underground 2,XB,2004,Racing,Electronic Arts,2.28,77,87
Pro Evolution Soccer 2010,PS3,2009,Sports,Konami Digital Entertainment,2.28,78,67
FIFA Soccer 09,PS2,2008,Sports,Electronic Arts,2.28,82,69
LEGO Harry Potter: Years 1-4,DS,2010,Action,Warner Bros. Interactive Entertainment,2.28,72,72
The Sims 3,X360,2010,Simulation,Electronic Arts,2.28,76,71
Pokemon Ranger: Shadows of Almia,DS,2008,Role-Playing,Nintendo,2.28,68,82
Dead Island,PS3,2011,Action,Deep Silver,2.27,71,66
Kirby: Nightmare in Dream Land,GBA,2002,Platform,Nintendo,2.27,81,89
Wario Land 4,GBA,2001,Platform,Nintendo,2.26,88,89
Sonic's Ultimate Genesis Collection,PS3,2009,Misc,Sega,2.26,80,86
Far Cry: Primal,PS4,2016,Action,Ubisoft,2.26,76,63
Battlefield 1,XOne,2016,Shooter,Electronic Arts,2.25,87,82
Onimusha 2: Samurai's Destiny,PS2,2002,Adventure,Capcom,2.25,84,90
Paper Mario: The Thousand-Year Door,GC,2004,Role-Playing,Nintendo,2.25,87,94
Madden NFL 12,PS3,2011,Sports,Electronic Arts,2.25,79,55
God of War: Ascension,PS3,2013,Action,Sony Computer Entertainment,2.25,80,75
Guitar Hero III: Legends of Rock,PS3,2007,Misc,Activision,2.24,83,78
Sonic Advance,GBA,2001,Platform,Sega,2.24,87,81
Super Monkey Ball: Banana Blitz,Wii,2006,Misc,Sega,2.24,74,57
Just Dance Kids,Wii,2010,Misc,Ubisoft,2.24,50,0
Call of Duty 3,Wii,0000,Shooter,Activision,2.24,69,67
New Super Luigi U,WiiU,2013,Platform,Nintendo,2.24,77,79
Assassin's Creed IV: Black Flag,XOne,2013,Action,Ubisoft,2.23,50,74
Spyro: Season of Ice,GBA,2001,Platform,Vivendi Games,2.23,74,80
Dissidia: Final Fantasy,PSP,2008,Fighting,Square Enix,2.23,79,80
Madden NFL 25,X360,2013,Sports,Electronic Arts,2.23,80,56
Dance Dance Revolution X2,PS2,2009,Simulation,Konami Digital Entertainment,2.23,50,0
Borderlands 2,PS3,2012,Shooter,Take-Two Interactive,2.23,91,82
Prince of Persia: The Sands of Time,PS2,2003,Action,Ubisoft,2.22,92,88
Monster Hunter Tri,Wii,2009,Role-Playing,Nintendo,2.22,84,86
LEGO Marvel Super Heroes,X360,2013,Action,Warner Bros. Interactive Entertainment,2.22,80,76
Tom Clancy's Rainbow Six: Siege,PS4,2015,Shooter,Ubisoft,2.21,73,73
Star Wars: The Force Unleashed,PS3,2008,Action,LucasArts,2.21,71,66
Guitar Hero II,X360,2007,Misc,Activision,2.2,92,81
Forza Motorsport 5,XOne,2013,Racing,Microsoft Game Studios,2.2,79,59
Rock Band 2,X360,2008,Misc,Electronic Arts,2.2,92,83
Need for Speed: Hot Pursuit,X360,2010,Racing,Electronic Arts,2.2,88,70
LEGO Indiana Jones: The Original Adventures,DS,2008,Action,Activision,2.2,80,79
BioShock 2,X360,2010,Shooter,Take-Two Interactive,2.2,88,82
Star Wars: Knights of the Old Republic,XB,2003,Role-Playing,Activision,2.19,94,92
Madden NFL 15,PS4,2014,Sports,Electronic Arts,2.19,81,61
Pro Evolution Soccer 2012,PS3,2011,Action,Konami Digital Entertainment,2.19,80,66
Saints Row,X360,2006,Action,THQ,2.18,81,75
ATV Offroad Fury 2,PS2,2002,Racing,THQ,2.18,82,89
FIFA 15,XOne,2014,Sports,Electronic Arts,2.18,82,54
Tom Clancy's The Division,XOne,2016,Shooter,Ubisoft,2.16,80,69
Final Fantasy XIII,X360,2010,Role-Playing,Square Enix,2.16,82,63
The Sims: House Party,PC,2001,Simulation,Electronic Arts,2.16,74,79
Scribblenauts,DS,2009,Puzzle,Warner Bros. Interactive Entertainment,2.16,79,76
Sonic Unleashed,Wii,2008,Platform,Sega,2.16,66,73
Pokemon Ranger,DS,2006,Role-Playing,Nintendo,2.15,69,76
Skylanders SWAP Force,Wii,2013,Platform,Activision,2.15,50,66
Overwatch,PS4,2016,Shooter,Activision,2.14,90,61
Hitman: Absolution,PS3,2012,Action,Square Enix,2.14,83,75
Call of Duty: Roads to Victory,PSP,2007,Shooter,Activision,2.13,64,75
Dance Dance Revolution Extreme,PS2,2004,Simulation,Konami Digital Entertainment,2.13,77,90
Final Fantasy Tactics Advance,GBA,2003,Role-Playing,SquareSoft,2.13,87,78
Your Shape featuring Jenny McCarthy,Wii,2009,Sports,Ubisoft,2.12,62,52
Project Gotham Racing,XB,2001,Racing,Microsoft Game Studios,2.12,85,82
NBA 2K12,PS3,2011,Sports,Take-Two Interactive,2.11,90,67
Need for Speed: Hot Pursuit 2,PS2,2002,Racing,Electronic Arts,2.11,89,85
Dynasty Warriors 4,PS2,2003,Action,Tecmo Koei,2.11,78,93
NBA 2K14,PS3,2013,Sports,Take-Two Interactive,2.11,84,49
Parasite Eve,PS,1998,Role-Playing,SquareSoft,2.1,81,89
Tetris DS,DS,2006,Puzzle,Nintendo,2.1,84,87
Battlefield: Hardline,PS4,2015,Shooter,Electronic Arts,2.1,73,50
Mortal Kombat,X360,2011,Fighting,Warner Bros. Interactive Entertainment,2.1,86,83
Borderlands,PS3,2009,Shooter,Take-Two Interactive,2.09,83,79
Devil May Cry 3: Dante's Awakening,PS2,2005,Action,Capcom,2.09,84,90
NBA 2K11,X360,2010,Action,Take-Two Interactive,2.09,89,81
Dying Light,PS4,2015,Action,Warner Bros. Interactive Entertainment,2.09,74,79
Dead Rising,X360,2006,Action,Capcom,2.08,85,76
World of Warcraft: Cataclysm,PC,2010,Role-Playing,Activision,2.08,90,56
Tetris Worlds,PS2,2002,Puzzle,THQ,2.08,44,62
Final Fantasy III,DS,2006,Role-Playing,Square Enix,2.08,77,71
Sim Theme Park,PC,1998,Strategy,Electronic Arts,2.08,50,83
Mario Party 5,GC,2003,Misc,Nintendo,2.08,69,82
Rock Band,Wii,0000,Misc,MTV Games,2.08,80,63
Portal 2,X360,2011,Shooter,Valve Software,2.08,95,85
Mario Sports Mix,Wii,2010,Sports,Nintendo,2.08,64,71
Need for Speed: Most Wanted 5-1-0,PSP,2005,Racing,Electronic Arts,2.07,72,78
The Sims 2: Pets,DS,2006,Simulation,Electronic Arts,2.07,49,52
Dance Dance Revolution: Hottest Party,Wii,2007,Simulation,Konami Digital Entertainment,2.07,73,71
DriveClub,PS4,2014,Racing,Sony Computer Entertainment,2.07,71,61
UFC 2009 Undisputed,X360,2009,Fighting,THQ,2.06,83,79
Metal Gear Solid: Peace Walker,PSP,2010,Action,Konami Digital Entertainment,2.06,89,89
The Incredibles,GBA,2004,Action,THQ,2.06,55,0
Kingdom Hearts: Birth by Sleep,PSP,2010,Role-Playing,Square Enix,2.06,82,86
SoulCalibur II,PS2,2003,Fighting,Namco Bandai Games,2.06,92,88
Need for Speed: ProStreet,X360,2007,Racing,Electronic Arts,2.05,72,71
Sonic Mega Collection,GC,2002,Misc,Infogrames,2.05,75,88
Madden NFL 15,X360,2014,Sports,Electronic Arts,2.05,50,55
Need For Speed: Undercover,PS3,2008,Racing,Electronic Arts,2.05,59,59
SOCOM: U.S. Navy SEALs: Combined Assault,PS2,2006,Shooter,Sony Computer Entertainment,2.04,72,90
Peter Jackson's King Kong: The Official Game of the Movie,PS2,2005,Action,Ubisoft,2.04,82,82
Need for Speed: ProStreet,PS3,2007,Racing,Electronic Arts,2.04,73,60
Donkey Kong Country,GBA,2003,Platform,Nintendo,2.04,78,89
Dance Central 2,X360,2011,Misc,Microsoft Game Studios,2.04,86,82
Carnival Games,DS,2008,Misc,Take-Two Interactive,2.03,48,33
NBA Live 2004,PS2,2003,Sports,Electronic Arts,2.03,86,77
Call of Duty 2,X360,2005,Shooter,Activision,2.03,89,81
Rayman Raving Rabbids: TV Party,Wii,2008,Misc,Ubisoft,2.03,73,77
Pokémon Mystery Dungeon: Blue Rescue Team,DS,2005,Role-Playing,Nintendo,2.02,62,81
Dark Souls,PS3,2011,Role-Playing,Namco Bandai Games,2.02,89,87
Just Dance 3,X360,2011,Misc,Ubisoft,2.02,70,77
Battlefield 4,XOne,2013,Shooter,Electronic Arts,2.02,81,66
Fire Emblem: Awakening,3DS,2012,Role-Playing,Nintendo,2.01,92,91
Need for Speed: The Run,PS3,2011,Action,Electronic Arts,2.01,64,64
Just Dance 2015,Wii,2014,Misc,Ubisoft,2.01,50,84
Dragon Age: Inquisition,PS4,2014,Role-Playing,Electronic Arts,2.01,89,74
Dead Space,PS3,2008,Action,Electronic Arts,2,88,88
Mortal Kombat vs. DC Universe,PS3,2008,Fighting,Midway Games,2,76,71
TouchMaster,DS,2007,Puzzle,Midway Games,2,71,57
Tenchu: Stealth Assassins,PS,1997,Action,Activision,1.99,87,88
Harry Potter and the Chamber of Secrets,GBA,2002,Action,Electronic Arts,1.99,76,79
Kingdom Hearts 358/2 Days,DS,2009,Role-Playing,Square Enix,1.98,75,78
Skate 3,PS3,2010,Sports,Electronic Arts,1.98,80,76
Harry Potter and the Chamber of Secrets,PS,2002,Action,Electronic Arts,1.98,50,85
Need for Speed Rivals,PS4,2013,Racing,Electronic Arts,1.98,80,62
Spyro: Enter the Dragonfly,PS2,2002,Platform,Universal Interactive,1.97,56,41
Devil May Cry 2,PS2,2003,Action,Capcom,1.97,68,66
Hot Shots Golf: Open Tee,PSP,2004,Sports,Sony Computer Entertainment,1.96,81,87
Forza Horizon,X360,2012,Racing,Microsoft Game Studios,1.96,85,84
Tom Clancy's Rainbow Six: Vegas,X360,2006,Shooter,Ubisoft,1.95,88,83
Crash Nitro Kart,PS2,2003,Racing,Vivendi Games,1.95,69,77
Resident Evil 6,X360,2012,Shooter,Capcom,1.95,67,50
Grand Theft Auto: San Andreas,XB,2005,Action,Take-Two Interactive,1.95,93,86
NBA Street Vol. 2,PS2,2003,Sports,Electronic Arts,1.95,90,88
Def Jam Vendetta,PS2,2003,Fighting,Electronic Arts,1.94,80,89
Kirby Squeak Squad,DS,2006,Platform,Nintendo,1.94,71,81
Burnout Paradise,PS3,2008,Racing,Electronic Arts,1.94,87,77
Who wants to be a millionaire,PC,1999,Misc,Disney Interactive Studios,1.94,50,0
Scooby Doo and the Cyber Chase,PS,2001,Adventure,THQ,1.94,50,74
The Sims 3,PS3,2010,Simulation,Electronic Arts,1.94,78,64
FIFA Soccer 09,X360,2008,Sports,Electronic Arts,1.94,87,80
Dragon Ball Z: Budokai 3,PS2,2004,Fighting,Atari,1.94,77,89
Call of Duty: World at War,Wii,2008,Shooter,Activision,1.94,83,76
Tom Clancy's Ghost Recon,PS2,2002,Shooter,Ubisoft,1.94,63,83
BioShock Infinite,X360,2013,Shooter,Take-Two Interactive,1.93,93,85
X-Men Legends,PS2,2004,Role-Playing,Activision,1.93,79,85
Mortal Kombat vs. DC Universe,X360,2008,Fighting,Midway Games,1.93,72,75
Destiny: The Taken King,PS4,2015,Shooter,Activision,1.93,86,60
Destiny,X360,2014,Shooter,Activision,1.92,50,47
Red Faction,PS2,2001,Shooter,THQ,1.92,88,80
The Sims: Makin' Magic,PC,2003,Simulation,Electronic Arts,1.92,80,86
Mario Party: Island Tour,3DS,2013,Misc,Nintendo,1.92,57,63
MX Unleashed,PS2,2004,Racing,THQ,1.92,80,92
PaRappa The Rapper,PS,1996,Misc,Sony Computer Entertainment,1.92,92,74
Guitar Hero: World Tour,PS3,2008,Misc,Activision,1.92,84,75
Need for Speed: Shift,X360,2009,Racing,Electronic Arts,1.91,83,65
Diablo III,PS3,2013,Role-Playing,Activision,1.91,86,64
LittleBigPlanet 3,PS4,2014,Platform,Sony Computer Entertainment,1.91,79,71
Star Wars Rogue Leader: Rogue Squadron II,GC,2001,Simulation,LucasArts,1.9,90,86
Mario Super Sluggers,Wii,2008,Sports,Nintendo,1.89,69,78
Monopoly,Wii,2008,Misc,Electronic Arts,1.89,70,78
Madden NFL 09,PS3,2008,Sports,Electronic Arts,1.88,85,44
Batman: Arkham Origins,X360,2013,Action,Warner Bros. Interactive Entertainment,1.88,74,75
Game Party 2,Wii,2008,Misc,Midway Games,1.88,29,46
Mortal Kombat: Deception,PS2,2004,Fighting,Midway Games,1.88,81,85
NBA 2K17,PS4,2016,Sports,Take-Two Interactive,1.88,88,67
Toy Story Mania!,Wii,2009,Misc,Disney Interactive Studios,1.88,49,66
Star Fox Adventures,GC,2002,Adventure,Nintendo,1.87,82,77
Madden NFL 25,PS3,2013,Sports,Electronic Arts,1.87,76,41
Dynasty Warriors 3,PS2,2001,Action,THQ,1.87,78,91
Madden NFL 06,XB,2005,Sports,Electronic Arts,1.86,86,67
Shrek 2,PS2,2004,Platform,Activision,1.86,71,85
The Legend of Dragoon,PS,1999,Role-Playing,Sony Computer Entertainment,1.86,74,84
Star Wars: The Force Unleashed,Wii,2008,Action,LucasArts,1.86,71,79
NBA Live 2002,PS2,2001,Sports,Electronic Arts,1.86,70,74
Just Cause 3,PS4,2015,Action,Square Enix,1.86,73,65
Chrono Cross,PS,1999,Role-Playing,SquareSoft,1.86,94,81
Jak 3,PS2,2004,Platform,Sony Computer Entertainment,1.85,84,86
Kingdom Hearts: Chain of Memories,GBA,2004,Role-Playing,Square Enix,1.85,76,79
Max Payne 3,PS3,2012,Shooter,Take-Two Interactive,1.85,87,78
LEGO Marvel Super Heroes,PS3,2013,Action,Warner Bros. Interactive Entertainment,1.84,82,79
Phineas and Ferb,DS,2009,Action,Disney Interactive Studios,1.84,80,45
NCAA Football 06,PS2,2005,Sports,Electronic Arts,1.84,87,85
Rayman Raving Rabbids 2,Wii,2007,Misc,Ubisoft,1.83,67,83
Kirby: Triple Deluxe,3DS,2014,Platform,Nintendo,1.83,80,88
Sonic Classic Collection,DS,2010,Platform,Sega,1.83,70,75
inFAMOUS 2,PS3,2011,Action,Sony Computer Entertainment,1.82,83,84
World of Warcraft: Mists of Pandaria,PC,2012,Role-Playing,Activision,1.82,82,48
Namco Museum,PS2,2001,Misc,Namco Bandai Games,1.82,72,60
The Sims: Hot Date,PC,2001,Simulation,Electronic Arts,1.82,85,79
Demon's Souls,PS3,2009,Role-Playing,Namco Bandai Games,1.82,89,89
The Orange Box,X360,2007,Shooter,Electronic Arts,1.82,96,89
DDRMAX2: Dance Dance Revolution,PS2,2003,Simulation,Konami Digital Entertainment,1.81,82,82
Virtua Fighter 4,PS2,2002,Fighting,Sega,1.81,94,80
Mafia III,PS4,2016,Action,Take-Two Interactive,1.81,68,51
Sly 2: Band of Thieves,PS2,2004,Platform,Sony Computer Entertainment,1.81,88,90
Guitar Hero: World Tour,PS2,2008,Misc,Activision,1.8,50,80
Sonic Advance 2,GBA,2002,Platform,Sega,1.8,83,83
Madden NFL 07,X360,2006,Sports,Electronic Arts,1.8,80,60
NBA 2K11,PS3,2010,Action,Take-Two Interactive,1.8,89,76
Forza Motorsport 6,XOne,2015,Racing,Microsoft Game Studios,1.8,87,79
The Evil Within,PS4,2014,Action,Bethesda Softworks,1.79,75,73
Metroid Prime 3: Corruption,Wii,2007,Shooter,Nintendo,1.79,90,89
Midnight Club II,PS2,2003,Racing,Take-Two Interactive,1.78,85,85
The Getaway: Black Monday,PS2,2004,Action,Sony Computer Entertainment,1.78,57,76
50 Cent: Bulletproof,PS2,2005,Action,Vivendi Games,1.77,47,66
Dead or Alive 3,XB,2001,Fighting,Microsoft Game Studios,1.77,87,86
Dragon Quest Monsters: Joker,DS,2006,Role-Playing,Square Enix,1.76,75,74
LEGO Star Wars III: The Clone Wars,Wii,2011,Action,LucasArts,1.76,76,77
UFC 2009 Undisputed,PS3,2009,Fighting,THQ,1.76,84,81
The SpongeBob SquarePants Movie,PS2,2004,Platform,THQ,1.76,75,90
Golden Sun,GBA,2001,Role-Playing,Nintendo,1.76,91,93
Def Jam: Fight for NY,PS2,2004,Fighting,Electronic Arts,1.76,83,89
Tom Clancy's Ghost Recon,XB,2002,Shooter,Ubisoft,1.76,84,61
State of Emergency,PS2,2002,Action,Take-Two Interactive,1.76,71,57
