Medal of Honor Heroes,PSP,2006,Shooter,Electronic Arts,71,79
Final Fantasy XIII-2,PS3,2011,Role-Playing,Square Enix,79,66
Midnight Club: Street Racing,PS2,2000,Racing,Take-Two Interactive,78,78
Skate 3,X360,2010,Sports,Electronic Arts,80,80
ESPN NFL 2K5,PS2,2004,Sports,Sega,90,82
Halo Wars,X360,2009,Strategy,Microsoft Game Studios,82,72
NBA 2K12,X360,2011,Sports,Take-Two Interactive,90,77
FIFA Soccer 10,X360,2009,Sports,Electronic Arts,90,75
Medal of Honor,X360,2010,Shooter,Electronic Arts,74,67
Harry Potter and the Chamber of Secrets,PS2,2002,Action,Electronic Arts,71,76
God of War Collection,PS3,2009,Action,Sony Computer Entertainment,91,87
NBA Live 2005,PS2,2004,Sports,Electronic Arts,84,81
Mario Strikers Charged,Wii,2007,Sports,Nintendo,79,80
FIFA Soccer 09,PS3,2008,Sports,Electronic Arts,87,75
Style Savvy,DS,2008,Simulation,Nintendo,73,77
WWE SmackDown vs. RAW 2007,PS2,2006,Fighting,THQ,80,86
LEGO Star Wars: The Complete Saga,X360,2007,Action,LucasArts,80,74
Madden NFL 08,PS2,2007,Sports,Electronic Arts,78,78
Monster Hunter Freedom 2,PSP,2007,Role-Playing,Capcom,72,87
Sonic Adventure 2 Battle,GC,2001,Platform,Sega,73,83
Madden NFL 13,PS3,2012,Sports,Electronic Arts,83,55
Dragon Age: Origins,X360,2009,Role-Playing,Electronic Arts,86,79
Pokémon Colosseum,GC,2003,Role-Playing,Nintendo,73,80
LittleBigPlanet,PSP,2009,Platform,Sony Computer Entertainment,87,78
Madden NFL 09,X360,2008,Sports,Electronic Arts,83,70
Crazy Taxi,PS2,2001,Racing,Acclaim Entertainment,80,79
Art Academy,DS,2010,Misc,Nintendo,75,80
NBA 2K14,X360,2013,Sports,Take-Two Interactive,87,49
Skylanders Giants,Wii,2012,Action,Activision,78,70
Deca Sports,Wii,2008,Sports,Konami Digital Entertainment,50,54
Marvel: Ultimate Alliance,X360,2006,Role-Playing,Activision,82,75
Mortal Kombat: Deadly Alliance,PS2,2002,Fighting,Midway Games,79,88
Game Party,Wii,2007,Misc,Midway Games,25,43
Bloodborne,PS4,2015,Action,Sony Computer Entertainment,92,86
Mario Party 4,GC,2002,Misc,Nintendo,70,74
Pure,X360,2008,Racing,Disney Interactive Studios,85,77
Rock Band,X360,0000,Misc,Electronic Arts,92,82
NBA 2K13,PS3,2012,Sports,Take-Two Interactive,90,80
Saints Row: The Third,PS3,2011,Action,THQ,82,77
Resistance 2,PS3,2008,Shooter,Sony Computer Entertainment,87,61
NBA 2K15,PS4,2014,Sports,Take-Two Interactive,83,70
Final Fantasy Tactics,PS,1997,Role-Playing,SquareSoft,83,82
Midnight Club: Los Angeles,PS3,2008,Racing,Take-Two Interactive,82,82
The Sims: Bustin' Out,PS2,2003,Simulation,Electronic Arts,81,84
LEGO Harry Potter: Years 1-4,Wii,2010,Action,Warner Bros. Interactive Entertainment,79,80
Call of Duty: Infinite Warfare,XOne,2016,Shooter,Activision,78,31
Madden NFL 16,XOne,2015,Sports,Electronic Arts,84,61
Tom Clancy's Rainbow Six: Vegas 2,X360,2008,Shooter,Ubisoft,82,78
Need for Speed Carbon: Own the City,PSP,2006,Racing,Electronic Arts,73,79
Dragon Ball Z: Budokai 2,PS2,2003,Fighting,Atari,66,82
pro evolution soccer 2011,PS3,2010,Sports,Konami Digital Entertainment,77,68
ATV Offroad Fury,PS2,2001,Racing,Sony Computer Entertainment,82,84
Need for Speed: ProStreet,PS2,2007,Racing,Electronic Arts,62,62
Halo: Combat Evolved Anniversary,X360,2011,Shooter,Microsoft Game Studios,82,81
Theme Hospital,PC,1997,Strategy,Electronic Arts,0,90
Guitar Hero,PS2,2005,Misc,RedOctane,91,87
Madden NFL 11,PS3,2010,Sports,Electronic Arts,83,61
Dead Island,X360,2011,Action,Deep Silver,71,69
Half-Life 2,PC,2004,Shooter,Vivendi Games,96,91
The Incredibles,PS2,2004,Action,THQ,62,76
Madden NFL 08,X360,2007,Sports,Electronic Arts,85,64
Tony Hawk's Underground 2,PS2,2004,Sports,Activision,83,88
Zumba Fitness,X360,2010,Sports,505 Games,42,55
Madden NFL 10,PS3,2009,Sports,Electronic Arts,85,68
Midnight Club: Los Angeles,X360,2008,Racing,Take-Two Interactive,81,85
Kinect: Disneyland Adventures,X360,2011,Misc,Microsoft Game Studios,73,29
WWE SmackDown vs Raw 2008,PS2,2007,Fighting,THQ,71,72
The Legend of Zelda: Majora's Mask 3D,3DS,2015,Action,Nintendo,89,90
LEGO Indiana Jones: The Original Adventures,Wii,0000,Action,LucasArts,78,66
Resident Evil - Code: Veronica X,PS2,2001,Action,Capcom,84,84
NBA 2K16,XOne,2015,Sports,Take-Two Interactive,86,62
Kinect Sports: Season Two,X360,2011,Sports,Microsoft Game Studios,66,65
My Fitness Coach,Wii,2008,Sports,Ubisoft,0,86
James Bond 007: Everything or Nothing,PS2,2004,Shooter,Electronic Arts,84,91
Need For Speed: High Stakes,PS,1999,Racing,Electronic Arts,86,85
Guild Wars 2,PC,2012,Action,NCSoft,90,79
Paper Mario: Sticker Star,3DS,2012,Role-Playing,Nintendo,75,56
Batman: Arkham Origins,PS3,2013,Action,Warner Bros. Interactive Entertainment,76,77
Tomb Raider II,PC,1997,Action,Eidos Interactive,0,83
LEGO Star Wars: The Complete Saga,PS3,2007,Action,LucasArts,80,67
Need for Speed Underground 2,XB,2004,Racing,Electronic Arts,77,87
Pro Evolution Soccer 2010,PS3,2009,Sports,Konami Digital Entertainment,78,67
FIFA Soccer 09,PS2,2008,Sports,Electronic Arts,82,69
LEGO Harry Potter: Years 1-4,DS,2010,Action,Warner Bros. Interactive Entertainment,72,72
The Sims 3,X360,2010,Simulation,Electronic Arts,76,71
Pokemon Ranger: Shadows of Almia,DS,2008,Role-Playing,Nintendo,68,82
Dead Island,PS3,2011,Action,Deep Silver,71,66
Kirby: Nightmare in Dream Land,GBA,2002,Platform,Nintendo,81,89
Wario Land 4,GBA,2001,Platform,Nintendo,88,89
Sonic's Ultimate Genesis Collection,PS3,2009,Misc,Sega,80,86
Far Cry: Primal,PS4,2016,Action,Ubisoft,76,63
Battlefield 1,XOne,2016,Shooter,Electronic Arts,87,82
Onimusha 2: Samurai's Destiny,PS2,2002,Adventure,Capcom,84,90
Paper Mario: The Thousand-Year Door,GC,2004,Role-Playing,Nintendo,87,94
Madden NFL 12,PS3,2011,Sports,Electronic Arts,79,55
God of War: Ascension,PS3,2013,Action,Sony Computer Entertainment,80,75
Guitar Hero III: Legends of Rock,PS3,2007,Misc,Activision,83,78
Sonic Advance,GBA,2001,Platform,Sega,87,81
Super Monkey Ball: Banana Blitz,Wii,2006,Misc,Sega,74,57
Call of Duty 3,Wii,0000,Shooter,Activision,69,67
New Super Luigi U,WiiU,2013,Platform,Nintendo,77,79
Assassin's Creed IV: Black Flag,XOne,2013,Action,Ubisoft,0,74
Spyro: Season of Ice,GBA,2001,Platform,Vivendi Games,74,80
Dissidia: Final Fantasy,PSP,2008,Fighting,Square Enix,79,80
Madden NFL 25,X360,2013,Sports,Electronic Arts,80,56
Borderlands 2,PS3,2012,Shooter,Take-Two Interactive,91,82
Prince of Persia: The Sands of Time,PS2,2003,Action,Ubisoft,92,88
Monster Hunter Tri,Wii,2009,Role-Playing,Nintendo,84,86
LEGO Marvel Super Heroes,X360,2013,Action,Warner Bros. Interactive Entertainment,80,76
Tom Clancy's Rainbow Six: Siege,PS4,2015,Shooter,Ubisoft,73,73
Star Wars: The Force Unleashed,PS3,2008,Action,LucasArts,71,66
Guitar Hero II,X360,2007,Misc,Activision,92,81
Forza Motorsport 5,XOne,2013,Racing,Microsoft Game Studios,79,59
Rock Band 2,X360,2008,Misc,Electronic Arts,92,83
Need for Speed: Hot Pursuit,X360,2010,Racing,Electronic Arts,88,70
LEGO Indiana Jones: The Original Adventures,DS,2008,Action,Activision,80,79
BioShock 2,X360,2010,Shooter,Take-Two Interactive,88,82
Star Wars: Knights of the Old Republic,XB,2003,Role-Playing,Activision,94,92
Madden NFL 15,PS4,2014,Sports,Electronic Arts,81,61
Pro Evolution Soccer 2012,PS3,2011,Action,Konami Digital Entertainment,80,66
Saints Row,X360,2006,Action,THQ,81,75
ATV Offroad Fury 2,PS2,2002,Racing,THQ,82,89
FIFA 15,XOne,2014,Sports,Electronic Arts,82,54
Tom Clancy's The Division,XOne,2016,Shooter,Ubisoft,80,69
Final Fantasy XIII,X360,2010,Role-Playing,Square Enix,82,63
The Sims: House Party,PC,2001,Simulation,Electronic Arts,74,79
Scribblenauts,DS,2009,Puzzle,Warner Bros. Interactive Entertainment,79,76
Sonic Unleashed,Wii,2008,Platform,Sega,66,73
Pokemon Ranger,DS,2006,Role-Playing,Nintendo,69,76
Skylanders SWAP Force,Wii,2013,Platform,Activision,0,66
Overwatch,PS4,2016,Shooter,Activision,90,61
Hitman: Absolution,PS3,2012,Action,Square Enix,83,75
Call of Duty: Roads to Victory,PSP,2007,Shooter,Activision,64,75
Dance Dance Revolution Extreme,PS2,2004,Simulation,Konami Digital Entertainment,77,90
Final Fantasy Tactics Advance,GBA,2003,Role-Playing,SquareSoft,87,78
Your Shape featuring Jenny McCarthy,Wii,2009,Sports,Ubisoft,62,52
Project Gotham Racing,XB,2001,Racing,Microsoft Game Studios,85,82
NBA 2K12,PS3,2011,Sports,Take-Two Interactive,90,67
Need for Speed: Hot Pursuit 2,PS2,2002,Racing,Electronic Arts,89,85
Dynasty Warriors 4,PS2,2003,Action,Tecmo Koei,78,93
NBA 2K14,PS3,2013,Sports,Take-Two Interactive,84,49
Parasite Eve,PS,1998,Role-Playing,SquareSoft,81,89
Tetris DS,DS,2006,Puzzle,Nintendo,84,87
Battlefield: Hardline,PS4,2015,Shooter,Electronic Arts,73,50
Mortal Kombat,X360,2011,Fighting,Warner Bros. Interactive Entertainment,86,83
Borderlands,PS3,2009,Shooter,Take-Two Interactive,83,79
Devil May Cry 3: Dante's Awakening,PS2,2005,Action,Capcom,84,90
NBA 2K11,X360,2010,Action,Take-Two Interactive,89,81
Dying Light,PS4,2015,Action,Warner Bros. Interactive Entertainment,74,79
Dead Rising,X360,2006,Action,Capcom,85,76
World of Warcraft: Cataclysm,PC,2010,Role-Playing,Activision,90,56
Tetris Worlds,PS2,2002,Puzzle,THQ,44,62
Final Fantasy III,DS,2006,Role-Playing,Square Enix,77,71
Sim Theme Park,PC,1998,Strategy,Electronic Arts,0,83
Mario Party 5,GC,2003,Misc,Nintendo,69,82
Rock Band,Wii,0000,Misc,MTV Games,80,63
Portal 2,X360,2011,Shooter,Valve Software,95,85
Mario Sports Mix,Wii,2010,Sports,Nintendo,64,71
Need for Speed: Most Wanted 5-1-0,PSP,2005,Racing,Electronic Arts,72,78
The Sims 2: Pets,DS,2006,Simulation,Electronic Arts,49,52
Dance Dance Revolution: Hottest Party,Wii,2007,Simulation,Konami Digital Entertainment,73,71
DriveClub,PS4,2014,Racing,Sony Computer Entertainment,71,61
UFC 2009 Undisputed,X360,2009,Fighting,THQ,83,79
Metal Gear Solid: Peace Walker,PSP,2010,Action,Konami Digital Entertainment,89,89
R4: Ridge Racer Type 4,PS,1998,Racing,Namco Bandai Games,88,92
Kingdom Hearts: Birth by Sleep,PSP,2010,Role-Playing,Square Enix,82,86
SoulCalibur II,PS2,2003,Fighting,Namco Bandai Games,92,88
Need for Speed: ProStreet,X360,2007,Racing,Electronic Arts,72,71
Sonic Mega Collection,GC,2002,Misc,Infogrames,75,88
Madden NFL 15,X360,2014,Sports,Electronic Arts,0,55
Need For Speed: Undercover,PS3,2008,Racing,Electronic Arts,59,59
SOCOM: U.S. Navy SEALs: Combined Assault,PS2,2006,Shooter,Sony Computer Entertainment,72,90
Peter Jackson's King Kong: The Official Game of the Movie,PS2,2005,Action,Ubisoft,82,82
Need for Speed: ProStreet,PS3,2007,Racing,Electronic Arts,73,60
Donkey Kong Country,GBA,2003,Platform,Nintendo,78,89
Dance Central 2,X360,2011,Misc,Microsoft Game Studios,86,82
Carnival Games,DS,2008,Misc,Take-Two Interactive,48,33
NBA Live 2004,PS2,2003,Sports,Electronic Arts,86,77
Call of Duty 2,X360,2005,Shooter,Activision,89,81
Rayman Raving Rabbids: TV Party,Wii,2008,Misc,Ubisoft,73,77
Pokémon Mystery Dungeon: Blue Rescue Team,DS,2005,Role-Playing,Nintendo,62,81
Dark Souls,PS3,2011,Role-Playing,Namco Bandai Games,89,87
Just Dance 3,X360,2011,Misc,Ubisoft,70,77
Battlefield 4,XOne,2013,Shooter,Electronic Arts,81,66
Fire Emblem: Awakening,3DS,2012,Role-Playing,Nintendo,92,91
Need for Speed: The Run,PS3,2011,Action,Electronic Arts,64,64
Just Dance 2015,Wii,2014,Misc,Ubisoft,0,84
Dragon Age: Inquisition,PS4,2014,Role-Playing,Electronic Arts,89,74
Dead Space,PS3,2008,Action,Electronic Arts,88,88
Mortal Kombat vs. DC Universe,PS3,2008,Fighting,Midway Games,76,71
TouchMaster,DS,2007,Puzzle,Midway Games,71,57
Tenchu: Stealth Assassins,PS,1997,Action,Activision,87,88
Harry Potter and the Chamber of Secrets,GBA,2002,Action,Electronic Arts,76,79
Kingdom Hearts 358/2 Days,DS,2009,Role-Playing,Square Enix,75,78
Skate 3,PS3,2010,Sports,Electronic Arts,80,76
Harry Potter and the Chamber of Secrets,PS,2002,Action,Electronic Arts,0,85
Need for Speed Rivals,PS4,2013,Racing,Electronic Arts,80,62
Spyro: Enter the Dragonfly,PS2,2002,Platform,Universal Interactive,56,41
Devil May Cry 2,PS2,2003,Action,Capcom,68,66
Hot Shots Golf: Open Tee,PSP,2004,Sports,Sony Computer Entertainment,81,87
Forza Horizon,X360,2012,Racing,Microsoft Game Studios,85,84
Tom Clancy's Rainbow Six: Vegas,X360,2006,Shooter,Ubisoft,88,83
Crash Nitro Kart,PS2,2003,Racing,Vivendi Games,69,77
Resident Evil 6,X360,2012,Shooter,Capcom,67,50
Grand Theft Auto: San Andreas,XB,2005,Action,Take-Two Interactive,93,86
NBA Street Vol. 2,PS2,2003,Sports,Electronic Arts,90,88
Def Jam Vendetta,PS2,2003,Fighting,Electronic Arts,80,89
Kirby Squeak Squad,DS,2006,Platform,Nintendo,71,81
Burnout Paradise,PS3,2008,Racing,Electronic Arts,87,77
Scooby Doo and the Cyber Chase,PS,2001,Adventure,THQ,0,74
The Sims 3,PS3,2010,Simulation,Electronic Arts,78,64
FIFA Soccer 09,X360,2008,Sports,Electronic Arts,87,80
Dragon Ball Z: Budokai 3,PS2,2004,Fighting,Atari,77,89
Call of Duty: World at War,Wii,2008,Shooter,Activision,83,76
Tom Clancy's Ghost Recon,PS2,2002,Shooter,Ubisoft,63,83
BioShock Infinite,X360,2013,Shooter,Take-Two Interactive,93,85
X-Men Legends,PS2,2004,Role-Playing,Activision,79,85
Mortal Kombat vs. DC Universe,X360,2008,Fighting,Midway Games,72,75
Destiny: The Taken King,PS4,2015,Shooter,Activision,86,60
Destiny,X360,2014,Shooter,Activision,0,47
Red Faction,PS2,2001,Shooter,THQ,88,80
The Sims: Makin' Magic,PC,2003,Simulation,Electronic Arts,80,86
Mario Party: Island Tour,3DS,2013,Misc,Nintendo,57,63
MX Unleashed,PS2,2004,Racing,THQ,80,92
PaRappa The Rapper,PS,1996,Misc,Sony Computer Entertainment,92,74
Guitar Hero: World Tour,PS3,2008,Misc,Activision,84,75
Need for Speed: Shift,X360,2009,Racing,Electronic Arts,83,65
Diablo III,PS3,2013,Role-Playing,Activision,86,64
LittleBigPlanet 3,PS4,2014,Platform,Sony Computer Entertainment,79,71
Star Wars Rogue Leader: Rogue Squadron II,GC,2001,Simulation,LucasArts,90,86
Mario Super Sluggers,Wii,2008,Sports,Nintendo,69,78
Monopoly,Wii,2008,Misc,Electronic Arts,70,78
Madden NFL 09,PS3,2008,Sports,Electronic Arts,85,44
Batman: Arkham Origins,X360,2013,Action,Warner Bros. Interactive Entertainment,74,75
Game Party 2,Wii,2008,Misc,Midway Games,29,46
Mortal Kombat: Deception,PS2,2004,Fighting,Midway Games,81,85
NBA 2K17,PS4,2016,Sports,Take-Two Interactive,88,67
Toy Story Mania!,Wii,2009,Misc,Disney Interactive Studios,49,66
Star Fox Adventures,GC,2002,Adventure,Nintendo,82,77
Madden NFL 25,PS3,2013,Sports,Electronic Arts,76,41
Dynasty Warriors 3,PS2,2001,Action,THQ,78,91
Madden NFL 06,XB,2005,Sports,Electronic Arts,86,67
Shrek 2,PS2,2004,Platform,Activision,71,85
The Legend of Dragoon,PS,1999,Role-Playing,Sony Computer Entertainment,74,84
Star Wars: The Force Unleashed,Wii,2008,Action,LucasArts,71,79
NBA Live 2002,PS2,2001,Sports,Electronic Arts,70,74
Just Cause 3,PS4,2015,Action,Square Enix,73,65
Chrono Cross,PS,1999,Role-Playing,SquareSoft,94,81
Jak 3,PS2,2004,Platform,Sony Computer Entertainment,84,86
Kingdom Hearts: Chain of Memories,GBA,2004,Role-Playing,Square Enix,76,79
Max Payne 3,PS3,2012,Shooter,Take-Two Interactive,87,78
LEGO Marvel Super Heroes,PS3,2013,Action,Warner Bros. Interactive Entertainment,82,79
Phineas and Ferb,DS,2009,Action,Disney Interactive Studios,80,45
NCAA Football 06,PS2,2005,Sports,Electronic Arts,87,85
Rayman Raving Rabbids 2,Wii,2007,Misc,Ubisoft,67,83
Kirby: Triple Deluxe,3DS,2014,Platform,Nintendo,80,88
Sonic Classic Collection,DS,2010,Platform,Sega,70,75
inFAMOUS 2,PS3,2011,Action,Sony Computer Entertainment,83,84
World of Warcraft: Mists of Pandaria,PC,2012,Role-Playing,Activision,82,48
Namco Museum,PS2,2001,Misc,Namco Bandai Games,72,60
The Sims: Hot Date,PC,2001,Simulation,Electronic Arts,85,79
Demon's Souls,PS3,2009,Role-Playing,Namco Bandai Games,89,89
The Orange Box,X360,2007,Shooter,Electronic Arts,96,89
DDRMAX2: Dance Dance Revolution,PS2,2003,Simulation,Konami Digital Entertainment,82,82
Virtua Fighter 4,PS2,2002,Fighting,Sega,94,80
Mafia III,PS4,2016,Action,Take-Two Interactive,68,51
Sly 2: Band of Thieves,PS2,2004,Platform,Sony Computer Entertainment,88,90
Guitar Hero: World Tour,PS2,2008,Misc,Activision,0,80
Sonic Advance 2,GBA,2002,Platform,Sega,83,83
Madden NFL 07,X360,2006,Sports,Electronic Arts,80,60
NBA 2K11,PS3,2010,Action,Take-Two Interactive,89,76
Forza Motorsport 6,XOne,2015,Racing,Microsoft Game Studios,87,79
The Evil Within,PS4,2014,Action,Bethesda Softworks,75,73
Metroid Prime 3: Corruption,Wii,2007,Shooter,Nintendo,90,89
Midnight Club II,PS2,2003,Racing,Take-Two Interactive,85,85
The Getaway: Black Monday,PS2,2004,Action,Sony Computer Entertainment,57,76
50 Cent: Bulletproof,PS2,2005,Action,Vivendi Games,47,66
Dead or Alive 3,XB,2001,Fighting,Microsoft Game Studios,87,86
Dragon Quest Monsters: Joker,DS,2006,Role-Playing,Square Enix,75,74
LEGO Star Wars III: The Clone Wars,Wii,2011,Action,LucasArts,76,77
UFC 2009 Undisputed,PS3,2009,Fighting,THQ,84,81
The SpongeBob SquarePants Movie,PS2,2004,Platform,THQ,75,90
Golden Sun,GBA,2001,Role-Playing,Nintendo,91,93
Def Jam: Fight for NY,PS2,2004,Fighting,Electronic Arts,83,89
Tom Clancy's Ghost Recon,XB,2002,Shooter,Ubisoft,84,61
State of Emergency,PS2,2002,Action,Take-Two Interactive,71,57
The Urbz: Sims in the City,PS2,2004,Simulation,Electronic Arts,70,82
Star Wars: Starfighter,PS2,2001,Simulation,Activision,84,80
Star Wars: Battlefront,XB,2004,Shooter,Activision,80,91
Madden NFL 17,PS4,2016,Sports,Electronic Arts,82,49
Just Cause 2,PS3,2010,Action,Square Enix,83,80
FIFA Soccer 08,PS3,2007,Sports,Electronic Arts,81,71
Crackdown,X360,2007,Shooter,Microsoft Game Studios,83,80
Wii Party U,WiiU,2013,Misc,Nintendo,65,68
Dance Dance Revolution X,PS2,2008,Simulation,Konami Digital Entertainment,55,62
Xenosaga Episode I: Der Wille zur Macht,PS2,2002,Role-Playing,Namco Bandai Games,83,87
Watch Dogs,PS3,2014,Action,Ubisoft,0,51
Kinect Star Wars,X360,2012,Action,Microsoft Game Studios,55,35
Dragon's Dogma,PS3,2012,Role-Playing,Capcom,78,83
The Order: 1886,PS4,2015,Shooter,Sony Computer Entertainment,63,66
SSX Tricky,PS2,2001,Sports,Electronic Arts,92,89
Knack,PS4,2013,Platform,Sony Computer Entertainment Europe,54,65
Dragon Quest VI: Realms of Revelation,DS,2010,Role-Playing,Nintendo,78,81
Crash Bandicoot: The Huge Adventure,GBA,2002,Platform,Universal Interactive,78,79
Hitman: Absolution,X360,2012,Action,Square Enix,79,71
The Crew,PS4,2014,Racing,Ubisoft,61,54
NBA 2K15,XOne,2014,Sports,Take-Two Interactive,82,63
Madden NFL 2005,XB,2004,Sports,Electronic Arts,91,76
Star Ocean: Till The End of Time,PS2,2003,Role-Playing,Ubisoft,80,77
Call of Duty: Modern Warfare 3,PC,2011,Shooter,Activision,78,25
Dishonored,X360,2012,Action,Bethesda Softworks,88,79
The Beatles: Rock Band,Wii,2009,Misc,MTV Games,89,89
Ace Combat 5: The Unsung War,PS2,2004,Simulation,Sony Computer Entertainment Europe,84,91
Need for Speed Underground,XB,2003,Racing,Electronic Arts,83,87
Deal or No Deal,DS,2007,Misc,Mindscape,20,19
FIFA Soccer 10,PS2,2009,Sports,Electronic Arts,0,84
Portal 2,PS3,2011,Shooter,Valve,95,84
NCAA Football 07,PS2,2006,Sports,Electronic Arts,87,86
The Sims 3: Late Night Expansion Pack,PC,2010,Simulation,Electronic Arts,74,53
No Man's Sky,PS4,2016,Action,Hello Games,71,45
Cabela's Big Game Hunter 2010,Wii,2009,Sports,Activision Value,0,78
SOCOM 3: U.S. Navy SEALs,PS2,2005,Shooter,Sony Computer Entertainment,82,88
BioShock Infinite,PS3,2013,Shooter,Take-Two Interactive,94,85
Harry Potter and the Sorcerer's Stone,GBA,2001,Action,Electronic Arts,64,71
Dragon Ball Z: The Legacy of Goku,GBA,2002,Role-Playing,Infogrames,53,69
Resident Evil 4,GC,2005,Action,Capcom,96,94
Need For Speed: Undercover,X360,2008,Racing,Electronic Arts,64,59
Sonic Colors,Wii,2010,Platform,Sega,78,85
Saints Row 2,PS3,2008,Action,THQ,82,79
Sid Meier's Civilization V,PC,2010,Strategy,Take-Two Interactive,90,79
The Sims: Superstar,PC,2003,Simulation,Electronic Arts,79,82
Metroid Fusion,GBA,2002,Action,Nintendo,92,91
We Ski,Wii,2008,Sports,Namco Bandai Games,67,85
Star Wars Battlefront: Renegade Squadron,PSP,2007,Shooter,LucasArts,73,79
SSX 3,PS2,2003,Sports,Electronic Arts,93,91
Madden NFL 2001,PS,2000,Sports,Electronic Arts,90,68
Star Wars: Battlefront II,XB,2005,Shooter,Activision,83,89
Tony Hawk's Pro Skater 3,PS,2001,Sports,Activision,87,83
Dragon Age: Origins,PS3,2009,Role-Playing,Electronic Arts,87,79
Spy Hunter,PS2,2001,Racing,Midway Games,84,78
NCAA Football 2004,PS2,2003,Sports,Electronic Arts,94,88
Fight Night Round 3,PS3,2006,Fighting,Electronic Arts,83,79
StarCraft II: Heart of the Swarm,PC,2013,Strategy,Activision,86,79
SpongeBob SquarePants: Battle for Bikini Bottom,PS2,2003,Platform,THQ,71,90
Until Dawn,PS4,2015,Adventure,Sony Computer Entertainment Europe,79,82
Big Beach Sports,Wii,2008,Sports,THQ,44,80
SSX,PS2,2000,Sports,Electronic Arts,93,83
Shaun White Snowboarding: Road Trip,Wii,2008,Sports,Ubisoft,78,87
NBA Ballers,PS2,2004,Sports,Midway Games,83,92
Saints Row IV,X360,2013,Action,Deep Silver,81,65
NBA Live 2003,PS2,2002,Sports,Electronic Arts,83,83
LEGO Batman 2: DC Super Heroes,X360,2012,Action,Warner Bros. Interactive Entertainment,79,72
